customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,city,city_tier
CUST02310,479,2,3362.5600000000004,2,4,3,9,Hibernating,Bengaluru,Tier 1
CUST02311,427,1,620.36,2,2,1,5,Lost,Chennai,Tier 1
CUST02312,2,1,2962.66,5,2,3,10,New Customers,Bhopal,Tier 2
CUST02313,566,1,318.77,1,2,1,4,Lost,Chennai,Tier 1
CUST02314,350,4,8663.46,2,5,5,12,At Risk (High Value),Pune,Tier 1
CUST02315,506,3,2526.3,1,5,2,8,Hibernating,Varanasi,Tier 3
CUST02316,357,1,964.93,2,2,1,5,Lost,Mumbai,Tier 1
CUST02317,198,2,2444.63,4,4,2,10,Loyal Customers,Bengaluru,Tier 1
CUST02318,31,3,3520.8500000000004,5,5,3,13,Loyal Customers,Hyderabad,Tier 1
CUST02319,598,1,287.28,1,2,1,4,Lost,Hyderabad,Tier 1
CUST02320,445,5,7672.360000000001,2,5,5,12,At Risk (High Value),Hyderabad,Tier 1
CUST02321,545,2,3898.48,1,4,3,8,Hibernating,Visakhapatnam,Tier 2
CUST02323,662,1,1631.78,1,2,2,5,Lost,Kolkata,Tier 1
CUST02324,85,1,1295.99,4,2,1,7,New Customers,Bengaluru,Tier 1
CUST02325,103,1,477.55,4,2,1,7,New Customers,Surat,Tier 2
CUST02326,565,1,2226.67,1,2,2,5,Lost,Nashik,Tier 2
CUST02327,93,2,6198.38,4,4,4,12,Champions,Surat,Tier 2
CUST02328,4,1,760.34,5,2,1,8,New Customers,Mumbai,Tier 1
CUST02329,187,4,6807.950000000001,4,5,5,14,Champions,Kolkata,Tier 1
CUST02330,340,1,1786.56,2,2,2,6,Lost,Mumbai,Tier 1
CUST02331,649,1,801.2,1,2,1,4,Lost,Bengaluru,Tier 1
CUST02332,40,1,176.48,5,2,1,8,New Customers,Mumbai,Tier 1
CUST02333,117,3,2369.09,4,5,2,11,Loyal Customers,Kolkata,Tier 1
CUST02334,106,3,6137.8,4,5,4,13,Champions,Pune,Tier 1
CUST02336,308,1,2591.46,3,2,2,7,Need Attention,Hyderabad,Tier 1
CUST02337,472,2,2729.09,2,4,3,9,Hibernating,Hyderabad,Tier 1
CUST02338,229,2,4263.83,3,4,4,11,Potential Loyalists,Hyderabad,Tier 1
CUST02339,530,2,2755.2200000000003,1,4,3,8,Hibernating,Mumbai,Tier 1
CUST02340,616,2,4570.610000000001,1,4,4,9,At Risk (High Value),Hyderabad,Tier 1
CUST02341,23,4,15763.5,5,5,5,15,Champions,Ahmedabad,Tier 1
CUST02344,61,4,11918.02,5,5,5,15,Champions,Bengaluru,Tier 1
CUST02345,337,1,2438.16,3,2,2,7,Need Attention,Kanpur,Tier 2
CUST02347,102,1,321.69,4,2,1,7,New Customers,Pune,Tier 1
CUST02349,512,2,2280.39,1,4,2,7,Hibernating,Kolkata,Tier 1
CUST02350,208,1,3238.17,3,2,3,8,Need Attention,Mumbai,Tier 1
CUST02351,63,2,3792.3199999999997,5,4,3,12,Loyal Customers,Kolkata,Tier 1
CUST02352,473,2,5705.73,2,4,4,10,At Risk (High Value),Visakhapatnam,Tier 2
CUST02353,343,3,4433.83,2,5,4,11,At Risk (High Value),Kolkata,Tier 1
CUST02355,105,4,5775.27,4,5,4,13,Champions,Ahmedabad,Tier 1
CUST02356,22,2,4937.139999999999,5,4,4,13,Champions,Mumbai,Tier 1
CUST02357,202,1,138.54,3,2,1,6,Need Attention,Coimbatore,Tier 2
CUST02358,178,4,6995.07,4,5,5,14,Champions,Mumbai,Tier 1
CUST02359,543,1,1812.09,1,2,2,5,Lost,Chennai,Tier 1
CUST02360,54,7,10715.449999999999,5,5,5,15,Champions,Delhi,Tier 1
CUST02362,148,1,1065.03,4,2,1,7,New Customers,Hyderabad,Tier 1
CUST02363,163,5,7531.88,4,5,5,14,Champions,Bengaluru,Tier 1
CUST02365,199,3,4836.110000000001,4,5,4,13,Champions,Kolkata,Tier 1
CUST02366,75,4,8115.969999999999,5,5,5,15,Champions,Mumbai,Tier 1
CUST02367,58,2,2060.59,5,4,2,11,Loyal Customers,Mumbai,Tier 1
CUST02368,504,1,1310.25,1,2,2,5,Lost,Kolkata,Tier 1
CUST02369,569,3,6454.75,1,5,4,10,At Risk (High Value),Bengaluru,Tier 1
CUST02370,548,2,3773.42,1,4,3,8,Hibernating,Ahmedabad,Tier 1
CUST02371,22,1,3497.66,5,2,3,10,New Customers,Pune,Tier 1
CUST02372,296,2,5139.5,3,4,4,11,Potential Loyalists,Nagpur,Tier 2
CUST02373,293,1,398.5,3,2,1,6,Need Attention,Pune,Tier 1
CUST02374,69,2,3104.81,5,4,3,12,Loyal Customers,Hyderabad,Tier 1
CUST02375,207,2,2900.91,3,4,3,10,Potential Loyalists,Pune,Tier 1
CUST02376,391,3,1982.8400000000001,2,5,2,9,Hibernating,Bengaluru,Tier 1
CUST02377,158,1,1554.72,4,2,2,8,New Customers,Bengaluru,Tier 1
CUST02378,356,2,1124.13,2,4,1,7,Hibernating,Lucknow,Tier 2
CUST02379,658,1,349.88,1,2,1,4,Lost,Hyderabad,Tier 1
CUST02380,658,1,766.45,1,2,1,4,Lost,Lucknow,Tier 2
CUST02381,346,1,2315.44,2,2,2,6,Lost,Surat,Tier 2
CUST02382,533,1,1642.63,1,2,2,5,Lost,Indore,Tier 2
CUST02385,635,2,4800.73,1,4,4,9,At Risk (High Value),Bengaluru,Tier 1
CUST02386,273,1,3542.69,3,2,3,8,Need Attention,Kolkata,Tier 1
CUST02387,55,1,521.53,5,2,1,8,New Customers,Hyderabad,Tier 1
CUST02388,10,1,1870.12,5,2,2,9,New Customers,Kolkata,Tier 1
CUST02389,525,3,8674.81,1,5,5,11,At Risk (High Value),Pune,Tier 1
CUST02390,530,2,4073.49,1,4,3,8,Hibernating,Pune,Tier 1
CUST02392,107,3,4751.42,4,5,4,13,Champions,Delhi,Tier 1
CUST02393,289,1,2309.83,3,2,2,7,Need Attention,Hyderabad,Tier 1
CUST02394,646,2,1423.74,1,4,2,7,Hibernating,Delhi,Tier 1
CUST02395,512,2,9495.64,1,4,5,10,At Risk (High Value),Coimbatore,Tier 2
CUST02397,132,1,3538.7,4,2,3,9,New Customers,Delhi,Tier 1
CUST02398,215,5,11959.59,3,5,5,13,Potential Loyalists,Mumbai,Tier 1
CUST02399,206,1,2023.06,3,2,2,7,Need Attention,Pune,Tier 1
CUST02400,8,2,4642.66,5,4,4,13,Champions,Kolkata,Tier 1
